file_name,Número de 44 dígitos,chNFe,xMun,Texto após último ponto e vírgula,vProd
31240602334933000140550010000088431525231469-nfe,41240681706251000198550020000332051802201509,31240602334933000140550010000088431525231469,DESTERRO DO MELO,PROMEFARMA ESTADO,554.40
31240602334933000140550010000088441387839960-nfe,41240681706251000198550020000333771126152321,31240602334933000140550010000088441387839960,CAPELA NOVA,PPROMEFARMA ESTADO,4620.00
31240602334933000140550010000088451139336362-nfe,41240681706251000198550020000331651651031920,31240602334933000140550010000088451139336362,SENHORA DOS REMEDIOS,PROMEFARMA ESTADO,462.00
31240602334933000140550010000088461109093388-nfe,41240681706251000198550020000333131181493014,31240602334933000140550010000088461109093388,SENHORA DOS REMEDIOS,PROMEFARMA ESTADO,2772.00
31240602334933000140550010000088471842430266-nfe,41240642587791000148550010000033951000099066,31240602334933000140550010000088471842430266,ALFREDO VASCONCELOS,CSMED MMH,55.00
31240602334933000140550010000088481106312555-nfe,41240642587791000148550010000033961000099071,31240602334933000140550010000088481106312555,SANTA BARBARA DO TUGURIO,CSMED MMH,55.00
31240602334933000140550010000088491456535160-nfe,41240642587791000148550010000033881000098995,31240602334933000140550010000088491456535160,SANTA BARBARA DO TUGURIO,CSMED MMH,740.50
31240602334933000140550010000088501754056708-nfe,41240642587791000148550010000033911000099024,31240602334933000140550010000088501754056708,SANTA RITA DO IBITIPOCA,CSMED MMH,1473.95
31240602334933000140550010000088511506653100-nfe,41240642587791000148550010000033941000099050,31240602334933000140550010000088511506653100,CARANDAI,CSMED MMH,858.82
31240602334933000140550010000088521368150601-nfe,41240642587791000148550010000033811000098927,31240602334933000140550010000088521368150601,ANTONIO CARLOS,CSMED MMH,198.40
31240602334933000140550010000088531441075802-nfe,41240642587791000148550010000033771000098886,31240602334933000140550010000088531441075802,ANTONIO CARLOS,CSMED MMH,547.43
31240602334933000140550010000088541103859828-nfe,41240642587791000148550010000033901000099019,31240602334933000140550010000088541103859828,DESTERRO DO MELO,CSMED MMH,1388.00
31240602334933000140550010000088551933206107-nfe,41240642587791000148550010000033791000098902,31240602334933000140550010000088551933206107,BARBACENA,CSMED MMH APS,360.00
31240602334933000140550010000088561231991049-nfe,41240642587791000148550010000033821000098932,31240602334933000140550010000088561231991049,BARBACENA,CSMED MMH APS,119.50
31240602334933000140550010000088571437957900-nfe,41240642587791000148550010000033891000099000,31240602334933000140550010000088571437957900,ALFREDO VASCONCELOS,CSMED MMH,1080.00
31240602334933000140550010000088581299454302-nfe,41240642587791000148550010000033841000098953,31240602334933000140550010000088581299454302,CARANDAI,CSMED MMH,1188.38
31240602334933000140550010000088591969105180-nfe,41240642587791000148550010000033851000098969,31240602334933000140550010000088591969105180,SAO BRAS DO SUACUI,CSMED MMH,342.92
31240602334933000140550010000088601007020690-nfe,41240642587791000148550010000033831000098948,31240602334933000140550010000088601007020690,CARANAIBA,CSMED MMH,457.90
31240602334933000140550010000088621105267725-nfe,35240644734671000151550100036546901531643570,31240602334933000140550010000088621105267725,RESSAQUINHA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 35240644734671000151550100036546901531643570 CRISTALIA ESTADO,70.30
31240602334933000140550010000088631804174758-nfe,52240607847837000110550010002850961242857057,31240602334933000140550010000088631804174758,RESSAQUINHA,CIENTIFICA ESTADO,234.11
31240602334933000140550010000088641666771150-nfe,31240624325781000152550010000204041535411067,31240602334933000140550010000088641666771150,RESSAQUINHA,MD FARMA,950.40
31240602334933000140550010000088651418279651-nfe,31240624325781000152550010000204881443906000,31240602334933000140550010000088651418279651,RESSAQUINHA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 31240624325781000152550010000204881443906000 MD FARMA,261.17
31240602334933000140550010000088661941087603-nfe,31240625031668000127550010000735131092375687,31240602334933000140550010000088661941087603,RESSAQUINHA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 31240625031668000127550010000735131092375687 SAMEH ESTADO,574.20
31240602334933000140550010000088671021373555-nfe,31240621681325000157550010002503431481014971,31240602334933000140550010000088671021373555,RESSAQUINHA,MULTIFARMA ESTADO,60.36
31240602334933000140550010000088681103864118-nfe,31240673856593001057550010008381901273999167,31240602334933000140550010000088681103864118,SENHORA DOS REMEDIOS,PRATI ESTADO,202.00
31240602334933000140550010000088691735478459-nfe,31240612047164000153550010002153321219217082,31240602334933000140550010000088691735478459,SENHORA DOS REMEDIOS,GLOBAL ESTADO,4568.64
31240602334933000140550010000088701572840511-nfe,31240642799163000126550010001476311390775382,31240602334933000140550010000088701572840511,SENHORA DOS REMEDIOS,BH FARMA ESTADO,3561.71
31240602334933000140550010000088711101057091-nfe,31240600874929000140550010005524001457274700,31240602334933000140550010000088711101057091,SENHORA DOS REMEDIOS,MEDCENTER ESTADO,197.20
31240602334933000140550010000088721628677119-nfe,31240600874929000140550010005533511742162395,31240602334933000140550010000088721628677119,BARBACENA,MEDCENTER ESTADO,193.60
31240602334933000140550010000088731032499102-nfe,31240642799163000126550010001476321037747487,31240602334933000140550010000088731032499102,BARBACENA,BH FARMA ESTADO,263.41
31240602334933000140550010000088741628010380-nfe,31240612047164000153550010002151631136188137,31240602334933000140550010000088741628010380,BARBACENA,GLOBAL ESTADO,14385.60
31240602334933000140550010000088751206361610-nfe,31240645685588000100550010000016591000026592,31240602334933000140550010000088751206361610,BARBACENA,FIGUEROA MMH APS,338.40
31240602334933000140550010000088761292131042-nfe,31240660665981000975550010008705061053191366,31240602334933000140550010000088761292131042,BARBACENA,UNIAO ESTADO,711.00
31240602334933000140550010000088771689523185-nfe,31240612927876000167550010003083991005433097,31240602334933000140550010000088771689523185,BARBACENA,SOMA ESTADO,3066.00
31240602334933000140550010000088781994056010-nfe,35240649324221001690550000001061221212538695,31240602334933000140550010000088781994056010,BARBACENA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 35240649324221001690550000001061221212538695 FRESENIUS ESTADO,1320.00
31240602334933000140550010000088791653101498-nfe,31240603945035000191550010002948301010239774,31240602334933000140550010000088791653101498,BARBACENA,ACACIA ESTADO,979.57
31240602334933000140550010000088801628405641-nfe,31240645685588000100550010000016351000026353,31240602334933000140550010000088801628405641,BARBACENA,FIGUEROA MMH APS,507.60
31240602334933000140550010000088811864100201-nfe,31240625031668000127550010000735101093305664,31240602334933000140550010000088811864100201,BARBACENA,SAMEH ESTADO,517.05
31240602334933000140550010000088821810381013-nfe,35240633375370000162550010000014701050014718,31240602334933000140550010000088821810381013,ALFREDO VASCONCELOS,MAPMED MMH,207.00
31240602334933000140550010000088831921010266-nfe,41240642587791000148550010000033761000098870,31240602334933000140550010000088831921010266,ALFREDO VASCONCELOS,CSMED MMH,1421.70
31240602334933000140550010000088841945604449-nfe,31240600874929000140550010005533531677723027,31240602334933000140550010000088841945604449,ALFREDO VASCONCELOS,MEDCENTER,484.00
31240602334933000140550010000088851210710190-nfe,52240649324221002077550010000636861434124273,31240602334933000140550010000088851210710190,ALFREDO VASCONCELOS,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 52240649324221002077550010000636861434124273 FRESENIUS ESTADO,101.00
31240602334933000140550010000088861559709342-nfe,41240642587791000148550010000033871000098980,31240602334933000140550010000088861559709342,ALFREDO VASCONCELOS,CSMED MMH,1499.90
31240602334933000140550010000088871300206844-nfe,31240600874929000140550010005524011329533379,31240602334933000140550010000088871300206844,ALFREDO VASCONCELOS,MEDCENTER ESTADO,1314.64
31240602334933000140550010000088881162803246-nfe,31240660665981000975550010008708121991197945,31240602334933000140550010000088881162803246,ALFREDO VASCONCELOS,UNIAO ESTADO,1185.00
31240602334933000140550010000088891101430072-nfe,31240612047164000153550010002153031629016468,31240602334933000140550010000088891101430072,ALFREDO VASCONCELOS,GLOBAL ESTADO,702.57
31240602334933000140550010000088901212921296-nfe,31240621681325000157550010002503381639934093,31240602334933000140550010000088901212921296,ALFREDO VASCONCELOS,MULTIFARMA ESTADO,1046.40
31240602334933000140550010000088911074429798-nfe,41240642587791000148550010000033861000098974,31240602334933000140550010000088911074429798,ANTONIO CARLOS,CSMED MMH,880.10
31240602334933000140550010000088921466102615-nfe,35240633375370000162550010000014731050014744,31240602334933000140550010000088921466102615,ANTONIO CARLOS,MAPMED MMH,103.50
31240602334933000140550010000088931788523691-nfe,35240611042902000107550010000027861208800806,31240602334933000140550010000088931788523691,ANTONIO CARLOS,INSMART MMH,427.50
31240602334933000140550010000088941241002006-nfe,31240600874929000140550010005530761259860736,31240602334933000140550010000088941241002006,BARBACENA,MEDCENTER ESTADO,1410.00
31240602334933000140550010000088951391628595-nfe,31240600874929000140550010005530781494620639,31240602334933000140550010000088951391628595,ALFREDO VASCONCELOS,MEDCENTER ESTADO,1410.00
31240602334933000140550010000088961231758102-nfe,35240633375370000162550010000014691050014709,31240602334933000140550010000088961231758102,DESTERRO DO MELO,MAPMED MMH,103.50
31240602334933000140550010000088971810572245-nfe,31240603945035000191550010002949241010243249,31240602334933000140550010000088971810572245,DESTERRO DO MELO,ACACIA ESTADO,1602.56
31240602334933000140550010000088981596103100-nfe,41240642587791000148550010000033801000098911,31240602334933000140550010000088981596103100,DESTERRO DO MELO,CSMED MMH,158.90
31240602334933000140550010000088991609827392-nfe,31240621681325000157550010002500241575210250,31240602334933000140550010000088991609827392,DESTERRO DO MELO,MULTIFARMA ESTADO,1508.57
31240602334933000140550010000089001377589377-nfe,31240612047164000153550010002151661615623714,31240602334933000140550010000089001377589377,DESTERRO DO MELO,GLOBAL ESTADO,399.60
31240602334933000140550010000089011129086879-nfe,31240612927876000167550010003083981005433081,31240602334933000140550010000089011129086879,DESTERRO DO MELO,SOMA ESTADO,6132.00
31240602334933000140550010000089021108068321-nfe,35240644734671002286550100004147511032868025,31240602334933000140550010000089021108068321,DESTERRO DO MELO,CRISTALIA ESTADO,180.00
31240602334933000140550010000089031832180772-nfe,35240644734671002286550100004128431955056788,31240602334933000140550010000089031832180772,DESTERRO DO MELO,CRISTALIA ESTADO,178.20
31240702334933000140550010000089041694788178-nfe,31240600874929000140550010005530771185519618,31240702334933000140550010000089041694788178,IBERTIOGA,MEDCENTER ESTADO,141.00
31240702334933000140550010000089051446285670-nfe,31240660665981000975550010008699461665219495,31240702334933000140550010000089051446285670,IBERTIOGA,UNIAO ESTADO,158.40
31240702334933000140550010000089061354068327-nfe,31240512927876000167550010003052751005377494,31240702334933000140550010000089061354068327,IBERTIOGA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 31240512927876000167550010003052751005377494 SOMA ESTADO,102.20
31240702334933000140550010000089071143431054-nfe,31240612047164000153550010002151651244431360,31240702334933000140550010000089071143431054,IBERTIOGA,GLOBAL ESTADO,54.86
31240702334933000140550010000089081746081010-nfe,31240612927876000167550010003084951005434090,31240702334933000140550010000089081746081010,IBERTIOGA,SOMA ESTADO,102.20
31240702334933000140550010000089091763484477-nfe,31240625031668000127550010000735121237586490,31240702334933000140550010000089091763484477,IBERTIOGA,SAMEH ESTADO,321.60
31240702334933000140550010000089101013535106-nfe,31240673856593001057550010008381891534557790,31240702334933000140550010000089101013535106,IBERTIOGA,PRATI ESTADO,525.92
31240702334933000140550010000089111715910249-nfe,41240626089337000100550020000041621000518830,31240702334933000140550010000089111715910249,CRISTIANO OTONI,BELLPHARMA,330.00
31240702334933000140550010000089121926560911-nfe,31240603945035000191550010002948391010239931,31240702334933000140550010000089121926560911,CRISTIANO OTONI,ACACIA ESTADO,618.60
31240702334933000140550010000089131710100103-nfe,,31240702334933000140550010000089131710100103,CRISTIANO OTONI,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 352406493242210016905500000010611261710070430 FRESENIUS ESTADO,105.00
31240702334933000140550010000089141037110481-nfe,31240605194502000114550010003598441122729468,31240702334933000140550010000089141037110481,CRISTIANO OTONI,ALFALAGOS ESTADO,153.74
31240702334933000140550010000089151504210122-nfe,31240612047164000153550010002151641201922224,31240702334933000140550010000089151504210122,CRISTIANO OTONI,GLOBAL ESTADO,666.00
31240702334933000140550010000089161108131090-nfe,31240642799163000126550010001476291602173137,31240702334933000140550010000089161108131090,CRISTIANO OTONI,BH FARMA ESTADO,750.00
31240702334933000140550010000089171459410614-nfe,31240612927876000167550010003084961005434100,31240702334933000140550010000089171459410614,CRISTIANO OTONI,SOMA ESTADO,306.60
31240702334933000140550010000089181926510365-nfe,31240600874929000140550010005530811600349692,31240702334933000140550010000089181926510365,CARANAIBA,MEDCENTER ESTADO,705.00
31240702334933000140550010000089191510361004-nfe,31240621681325000157550010002505371184551950,31240702334933000140550010000089191510361004,CARANAIBA,MULTIFARMA ESTADO,549.90
31240702334933000140550010000089201656411660-nfe,41240633660094000184550010000020131217351673,31240702334933000140550010000089201656411660,CARANAIBA,J.N.S. TEXTIL MMH,2250.00
31240702334933000140550010000089211590101908-nfe,31240600874929000140550010005533521157880040,31240702334933000140550010000089211590101908,CARANAIBA,MEDCENTER ESTADO,484.00
31240702334933000140550010000089221661051654-nfe,35240649324221001690550000001060741896984545,31240702334933000140550010000089221661051654,CARANAIBA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 35240649324221001690550000001060741896984545 FRESENIUS ESTADO,924.00
31240702334933000140550010000089231118970102-nfe,31240612927876000167550010003084971005434116,31240702334933000140550010000089231118970102,CARANAIBA,SOMA ESTADO,102.20
31240702334933000140550010000089241973610467-nfe,31240621681325000157550010002503421113076182,31240702334933000140550010000089241973610467,CARANAIBA,MULTIFARMA ESTADO,120.74
31240702334933000140550010000089251725118969-nfe,31240625031668000127550010000735111925939878,31240702334933000140550010000089251725118969,CARANAIBA,SAMEH ESTADO,45.90
31240702334933000140550010000089261587715360-nfe,31240603945035000191550010002948221010239608,31240702334933000140550010000089261587715360,CAPELA NOVA,ACACIA ESTADO,1156.77
31240702334933000140550010000089271339212862-nfe,31240600874929000140550010005530791334686230,31240702334933000140550010000089271339212862,CAPELA NOVA,MEDCENTER ESTADO,282.00
31240702334933000140550010000089281113100106-nfe,31240605194502000114550010003600561122745188,31240702334933000140550010000089281113100106,CAPELA NOVA,ALFALAGOS ESTADO,180.53
31240702334933000140550010000089291161010631-nfe,31240612047164000153550010002151671106371625,31240702334933000140550010000089291161010631,CAPELA NOVA,GLOBAL ESTADO,3330.00
31240702334933000140550010000089301240938204-nfe,31240612927876000167550010003084691005433832,31240702334933000140550010000089301240938204,CAPELA NOVA,SOMA ESTADO,511.00
31240702334933000140550010000089311910243577-nfe,52240607847837000110550010002851331242857427,31240702334933000140550010000089311910243577,CAPELA NOVA,CIENTIFICA ESTADO,150.04
31240702334933000140550010000089321192103211-nfe,31240625031668000127550010000735071781171681,31240702334933000140550010000089321192103211,CAPELA NOVA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 31240625031668000127550010000735071781171681 SAMEH ESTADO,264.15
31240702334933000140550010000089331938241069-nfe,35240633375370000162550010000014721050014739,31240702334933000140550010000089331938241069,CARANDAI,MAPMED MMH,2070.00
31240702334933000140550010000089341568037001-nfe,35240633375370000162550010000014711050014723,31240702334933000140550010000089341568037001,CARANDAI,MAPMED MMH,310.50
31240702334933000140550010000089351876498210-nfe,31240645685588000100550010000016611000026612,31240702334933000140550010000089351876498210,CARANDAI,FIGUEROA MMH,676.80
31240702334933000140550010000089361212206109-nfe,35240611042902000107550010000027851208800809,31240702334933000140550010000089361212206109,CARANDAI,INSMART MMH,142.50
31240702334933000140550010000089371102373946-nfe,31240603945035000191550010002953891010257378,31240702334933000140550010000089371102373946,CAPELA NOVA,ACACIA ESTADO,154.56
31240702334933000140550010000089381885236909-nfe,31240603945035000191550010002953691010257065,31240702334933000140550010000089381885236909,CAPELA NOVA,ACACIA ESTADO,243.00
31240702334933000140550010000089391637833300-nfe,31240603945035000191550010002953401010256460,31240702334933000140550010000089391637833300,CRISTIANO OTONI,ACACIA ESTADO,101.12
31240702334933000140550010000089401935354959-nfe,31240603945035000191550010002953481010256549,31240702334933000140550010000089401935354959,CRISTIANO OTONI,ACACIA ESTADO,38.88
31240702334933000140550010000089411541969595-nfe,31240603945035000191550010002953351010256419,31240702334933000140550010000089411541969595,CARANAIBA,ACACIA ESTADO,571.24
31240702334933000140550010000089421549459852-nfe,31240603945035000191550010002954151010258120,,SANTA BARBARA DO TUGURIO,ACACIA ESTADO,1095.60
31240702334933000140550010000089431894105625-nfe,31240600874929000140550010005523981353435414,31240702334933000140550010000089431894105625,SANTA BARBARA DO TUGURIO,MEDCENTER ESTADO,1314.64
31240702334933000140550010000089441152553756-nfe,31240645685588000100550010000016601000026607,31240702334933000140550010000089441152553756,SANTA BARBARA DO TUGURIO,FIGUEROA MMH,1353.60
31240702334933000140550010000089451100405010-nfe,31240612927876000167550010003084501005433644,31240702334933000140550010000089451100405010,SANTA BARBARA DO TUGURIO,SOMA ESTADO,1533.00
31240702334933000140550010000089461866658650-nfe,31240625031668000127550010000735081286118663,31240702334933000140550010000089461866658650,SANTA BARBARA DO TUGURIO,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 31240625031668000127550010000735081286118663 SAMEH ESTADO,229.80
31240702334933000140550010000089471618155051-nfe,52240607847837000110550010002850981242857078,31240702334933000140550010000089471618155051,SANTA BARBARA DO TUGURIO,CIENTIFICA ESTADO,302.80
31240702334933000140550010000089481561075256-nfe,41240642587791000148550010000033931000099045,31240702334933000140550010000089481561075256,PAIVA,CSMED MMH,127.79
31240702334933000140550010000089491317641105-nfe,31240612927876000167550010003084701005433841,31240702334933000140550010000089491317641105,PAIVA,SOMA ESTADO,511.00
31240702334933000140550010000089501484710612-nfe,31240600874929000140550010005523971856617159,31240702334933000140550010000089501484710612,PAIVA,MEDCENTER ESTADO,328.66
31240702334933000140550010000089511100768942-nfe,32240644152616000153550010000088021185223387,31240702334933000140550010000089511100768942,PAIVA,UP DISTRIBUIDORA,614.40
31240702334933000140550010000089521241054722-nfe,31240603945035000191550010002953871010257349,31240702334933000140550010000089521241054722,PAIVA,ACACIA ESTADO,96.00
31240702334933000140550010000089531062405013-nfe,31240603945035000191550010002954151010258120,31240702334933000140550010000089531062405013,SANTA BARBARA DO TUGURIO,ACACIA ESTADO,1095.60
31240702334933000140550010000089541695373917-nfe,31240636104318000160550010000041871000641874,31240702334933000140550010000089541695373917,DESTERRO DO MELO,K.J.K.D. MENDES MMH,379.00
31240702334933000140550010000089551118231710-nfe,41240633324795000142550010000011191287976515,31240702334933000140550010000089551118231710,DESTERRO DO MELO,PROLICITA,703.50
31240702334933000140550010000089561019281059-nfe,41240642529374000149550020000014371000015328,31240702334933000140550010000089561019281059,DESTERRO DO MELO,INTRAMED,3456.00
31240702334933000140550010000089571273068318-nfe,31240625031668000127550010000741941318263036,31240702334933000140550010000089571273068318,SANTA BARBARA DO TUGURIO,SAMEH ESTADO,1082.99
31240702334933000140550010000089581013361080-nfe,31240612927876000167550010003091991005455817,31240702334933000140550010000089581013361080,DESTERRO DO MELO,SOMA ESTADO,6058.19
31240702334933000140550010000089591910449613-nfe,31240625031668000127550010000741971799199162,31240702334933000140550010000089591910449613,DESTERRO DO MELO,SAMEH ESTADO,2684.08
31240702334933000140550010000089601114297148-nfe,35240636730875000196550030000003891102239109,31240702334933000140550010000089601114297148,DESTERRO DO MELO,ALIANCA,3546.24
31240702334933000140550010000089611107689467-nfe,52240607847837000110550010002862321242868413,31240702334933000140550010000089611107689467,BARBACENA,CIENTIFICA ESTADO,353.70
31240702334933000140550010000089621828391041-nfe,31240625031668000127550010000741961414450261,31240702334933000140550010000089621828391041,BARBACENA,SAMEH ESTADO,2514.46
31240702334933000140550010000089631461099958-nfe,31240612927876000167550010003092081005455893,31240702334933000140550010000089631461099958,BARBACENA,SOMA ESTADO,637.20
31240702334933000140550010000089641695864674-nfe,33240612391412000189550010000047381107261023,31240702334933000140550010000089641695864674,BARBACENA,NOROMED MMH,599.04
31240702334933000140550010000089651098109342-nfe,35240636730875000196550030000003901129182117,31240702334933000140550010000089651098109342,BARBACENA,ALIANCA,102.60
31240702334933000140550010000089661045590949-nfe,31240612927876000167550010003091911005455738,31240702334933000140550010000089661045590949,BARBACENA,SOMA ESTADO,6474.54
31240702334933000140550010000089671510709830-nfe,31240703945035000191550010002956681010279053,31240702334933000140550010000089671510709830,DESTERRO DO MELO,ACACIA ESTADO,930.00
31240702334933000140550010000089681759695842-nfe,41240642587791000148550010000034821000099934,31240702334933000140550010000089681759695842,DESTERRO DO MELO,CSMED MMH,106.80
31240702334933000140550010000089691500192244-nfe,42240643025186000146550010000011421900011422,31240702334933000140550010000089691500192244,DESTERRO DO MELO,WF DISTRIBUIDORA,4104.00
31240702334933000140550010000089701167267169-nfe,52240607094705000164550010000197471024124565,31240702334933000140550010000089701167267169,DESTERRO DO MELO,HOSP SHOP MMH,174.03
31240702334933000140550010000089711660200294-nfe,31240703945035000191550010002957331010281503,31240702334933000140550010000089711660200294,CAPELA NOVA,ACACIA ESTADO,279.00
31240702334933000140550010000089721412808796-nfe,31240612927876000167550010003092321005456194,31240702334933000140550010000089721412808796,CAPELA NOVA,SOMA ESTADO,512.27
31240702334933000140550010000089731274305198-nfe,31240703945035000191550010002958201010294130,31240702334933000140550010000089731274305198,CAPELA NOVA,ACACIA ESTADO,1495.36
31240702334933000140550010000089741026902690-nfe,31240626401571000121550010000547211574449154,31240702334933000140550010000089741026902690,CAPELA NOVA,TRES PHARMA ESTADO,579.60
31240702334933000140550010000089751590391001-nfe,31240612927876000167550010003092351005456218,31240702334933000140550010000089751590391001,CAPELA NOVA,SOMA ESTADO,296.40
31240702334933000140550010000089761051010076-nfe,31240602814497000700550200013557211672750173,31240702334933000140550010000089761051010076,CAPELA NOVA,CIMED ESTADO,278.40
31240702334933000140550010000089771610758104-nfe,31240625031668000127550010000741911014658551,31240702334933000140550010000089771610758104,CAPELA NOVA,SAMEH ESTADO,498.90
31240702334933000140550010000089781343001497-nfe,31240773856593001057550010008409281580516870,31240702334933000140550010000089781343001497,DESTERRO DO MELO,PRATI ESTADO,42.04
31240702334933000140550010000089791010560995-nfe,31240742799163000126550010001479521005297292,31240702334933000140550010000089791010560995,ALFREDO VASCONCELOS,BH FARMA ESTADO,1318.52
31240702334933000140550010000089801459621040-nfe,35240636730875000196550030000003871552101235,31240702334933000140550010000089801459621040,RESSAQUINHA,ALIANCA,3324.60
31240702334933000140550010000089811255727939-nfe,31240612927876000167550010003092311005456189,31240702334933000140550010000089811255727939,RESSAQUINHA,SOMA ESTADO,2485.81
31240702334933000140550010000089821007224330-nfe,31240703945035000191550010002956711010279083,31240702334933000140550010000089821007224330,RESSAQUINHA,ACACIA ESTADO,465.00
31240702334933000140550010000089831969821832-nfe,31240624325781000152550010000205601186994857,31240702334933000140550010000089831969821832,RESSAQUINHA,MD FARMA,408.48
31240702334933000140550010000089841710329234-nfe,35240636730875000196550030000003841175198244,31240702334933000140550010000089841710329234,RESSAQUINHA,ALIANCA,168.00
31240702334933000140550010000089851572926736-nfe,32240644152616000153550010000089761581091954,31240702334933000140550010000089851572926736,RESSAQUINHA,UP,835.20
31240702334933000140550010000089861324423138-nfe,31240603945035000191550010002953451010256512,31240702334933000140550010000089861324423138,RESSAQUINHA,ACACIA ESTADO,532.74
31240702334933000140550010000089871710560108-nfe,31240603945035000191550010002953701010257074,31240702334933000140550010000089871710560108,RESSAQUINHA,ACACIA ESTADO,121.50
31240702334933000140550010000089881103852804-nfe,31240624325781000152550010000205341557172337,31240702334933000140550010000089881103852804,RESSAQUINHA,MD FARMA,580.50
31240702334933000140550010000089891361002550-nfe,52240607094705000164550010000197441024124539,31240702334933000140550010000089891361002550,RESSAQUINHA,HOSP SHOP MMH,1313.06
31240702334933000140550010000089901098646081-nfe,31240721681325000157550010002507891495374830,31240702334933000140550010000089901098646081,SENHORA DOS REMEDIOS,MULTIFARMA ESTADO,199.90
31240702334933000140550010000089911861014350-nfe,31240600874929000140550010005530801468781319,31240702334933000140550010000089911861014350,SENHORA DOS REMEDIOS,MEDCENTER ESTADO,1128.00
31240702334933000140550010000089921100104290-nfe,31240660665981000975550010008713711365466052,31240702334933000140550010000089921100104290,SENHORA DOS REMEDIOS,UNIAO ESTADO,533.55
31240702334933000140550010000089931200162248-nfe,31240603945035000191550010002954371010259051,31240702334933000140550010000089931200162248,SENHORA DOS REMEDIOS,ACACIA ESTADO,4546.51
31240702334933000140550010000089941305845989-nfe,31240712927876000167550010003101781005467331,31240702334933000140550010000089941305845989,SANTANA DO GARAMBEU,SOMA ESTADO,61.38
31240702334933000140550010000089951167342380-nfe,31240624325781000152550010000205581416729604,31240702334933000140550010000089951167342380,SANTANA DO GARAMBEU,MD FARMA,730.60
31240702334933000140550010000089961317961088-nfe,31240603945035000191550010002948291010239749,31240702334933000140550010000089961317961088,SANTANA DO GARAMBEU,ACACIA ESTADO,533.32
31240702334933000140550010000089971870447284-nfe,41240642587791000148550010000033921000099030,31240702334933000140550010000089971870447284,SANTANA DO GARAMBEU,CSMED MMH,407.70
31240702334933000140550010000089981109310449-nfe,31240612927876000167550010003092361005456223,31240702334933000140550010000089981109310449,SANTANA DO GARAMBEU,SOMA ESTADO,204.60
31240702334933000140550010000089991484541188-nfe,31240612927876000167550010003092241005456079,31240702334933000140550010000089991484541188,SANTANA DO GARAMBEU,SOMA ESTADO,795.80
31240702334933000140550010000090001389389377-nfe,35240636730875000196550030000003881233190130,31240702334933000140550010000090001389389377,SANTANA DO GARAMBEU,ALIANCA,2052.00
31240702334933000140550010000090011130986879-nfe,31240603945035000191550010002953361010256424,31240702334933000140550010000090011130986879,IBERTIOGA,ACACIA ESTADO,53.40
31240702334933000140550010000090021109248322-nfe,31240603945035000191550010002953621010256688,31240702334933000140550010000090021109248322,IBERTIOGA,ACACIA ESTADO,106.80
31240702334933000140550010000090031881108078-nfe,43240612889035000102550010003623271178601571,31240702334933000140550010000090031881108078,SANTANA DO GARAMBEU,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 43240612889035000102550010003623271178601571 INOVAMED,562.21
31240702334933000140550010000090041810658811-nfe,31240603945035000191550010002953391010256450,,IBERTIOGA,ACACIA ESTADO,224.13
31240702334933000140550010000090051458085676-nfe,31240612927876000167550010003092861005456829,31240702334933000140550010000090051458085676,IBERTIOGA,SOMA ESTADO,1084.08
31240702334933000140550010000090061371068203-nfe,31240612927876000167550010003092251005456084,31240702334933000140550010000090061371068203,IBERTIOGA,SOMA ESTADO,127.85
31240702334933000140550010000090071844611054-nfe,31240703945035000191550010002957831010293201,31240702334933000140550010000090071844611054,IBERTIOGA,ACACIA ESTADO,372.00
31240702334933000140550010000090081316658813-nfe,32240636325157000134550000002024381410869663,31240702334933000140550010000090081316658813,IBERTIOGA,COSTA CAMARGO ESTADO,1910.79
31240702334933000140550010000090091775284473-nfe,31240602814497000700550200013553601261415938,31240702334933000140550010000090091775284473,IBERTIOGA,CIMED ESTADO,463.44
31240702334933000140550010000090101714715106-nfe,31240602814497000700550200013557241759041869,31240702334933000140550010000090101714715106,IBERTIOGA,CIMED ESTADO,278.40
31240702334933000140550010000090111259410248-nfe,31240602814497000700550200013557341099017903,31240702334933000140550010000090111259410248,IBERTIOGA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 31240602814497000700550200013557341099017903 CIMED ESTADO,278.40
31240702334933000140550010000090121702951092-nfe,31240773856593001057550010008410911667918988,31240702334933000140550010000090121702951092,IBERTIOGA,PRATI ESTADO,1534.00
31240702334933000140550010000090131010361074-nfe,31240625031668000127550010000741931052786299,31240702334933000140550010000090131010361074,IBERTIOGA,SAMEH ESTADO,498.90
31240702334933000140550010000090141998050308-nfe,41240642587791000148550010000034811000099929,31240702334933000140550010000090141998050308,SANTA RITA DO IBITIPOCA,CSMED MMH,709.80
31240702334933000140550010000090151048810121-nfe,31240612927876000167550010003092071005455888,31240702334933000140550010000090151048810121,SANTA RITA DO IBITIPOCA,SOMA ESTADO,415.44
